,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
592,False,/ms9T1wyLdleZSj5qBywR2jwAjvJ.jpg,"[10770, 35, 10749]",881857,en,Mistletoe in Montana,,5.981,/pHmIz1gyh43kUub2arnZTQQ3aWF.jpg,2021-12-17,Mistletoe in Montana,False,0.0,0
593,False,/orhG9uXOwnguWeEdPqq3rjznJwQ.jpg,"[10749, 18]",865951,bn,পরান,,1.518,/5K4hquqY97NdoAAqSeLpzshRCFw.jpg,2021-12-17,পরান,False,0.0,0
594,False,,[35],850064,fr,Au revoir le bonheur,,1.779,/jvfdjEhKiQytm493dhzIDHJ2Ggn.jpg,2021-12-17,Au revoir le bonheur,False,0.0,0
595,False,/5d13EsBW6IVusGQgbpC6TwfRCVU.jpg,"[27, 53]",833215,es,No dejes de grabar,,1.268,/cYfwiE8SQ0FR9HW9cUkvB0PcMkl.jpg,2021-12-17,No dejes de grabar,False,0.0,0
596,False,/1BqX34aJS5J8PefVnQSfQIEPfkl.jpg,"[80, 28, 53]",826749,en,Fortress,,5.156,/8KRD395VxYHJJAS8Ad9I13Dvxs8.jpg,2021-12-17,Fortress,False,0.0,0
597,False,/vECdJXyERcp9g8dpK691y4hb6xG.jpg,"[18, 53]",821427,en,The Novice,,6.044,/7qkb0LAbaIWe2TbGUogeNRtmKGE.jpg,2021-12-17,The Novice,False,0.0,0
598,False,,"[10751, 35]",818769,en,Mr. Birthday,,8.271,/7DPPXPjRAprZlpT6O4DROfmyCts.jpg,2021-12-17,Mr. Birthday,False,0.0,0
599,False,,[18],816777,es,Invierno,,1.214,/vgAF9jocyBuo2RVgOLUxxih4GrO.jpg,2021-12-17,Invierno,False,0.0,0
600,False,,[53],808962,es,Causalidad,,2.744,/vqPTx3z2RVOvrIO3aJYO7avSavC.jpg,2021-11-25,Causalidad,False,0.0,0
601,False,,"[878, 27, 12]",783335,en,"Something, Somewhere",,3.555,/9nWXzTgeDAZ6P16E3lGGO8fSBjZ.jpg,2021-12-17,"Something, Somewhere",False,0.0,0
602,False,,"[53, 10752, 27]",783327,en,One of Our Own,,1.424,/9JaSj1B3EGqb181RA041rdBx6hV.jpg,2021-12-17,One of Our Own,False,0.0,0
603,False,/XyDTyCYne4WilIyZy1pspa3EKn.jpg,"[18, 878]",765245,en,Swan Song,"가까운 미래의 어느 날, 캐머런 터너는 불치병 진단을 받는다. 터너는 슬픔으로부터 아내와 아들을 지킬 실험적인 치료법을 제안받고, 가족의 운명을 바꿔보려 고심한다. 사랑과 상실, 희생에 대해 깊이 생각해 보게 되는 이야기.",13.941,/4b65jVx7b0CZGkXX4nOUGvTvZ07.jpg,2021-12-17,백조의 노래,False,0.0,0
604,False,,[18],762792,pt,Os Primeiros Soldados,,3.381,/kQQYNbeLmKumSITRCIDU7R7S8le.jpg,2021-11-12,Os Primeiros Soldados,False,0.0,0
605,False,/jthr3Mbwv5wyl5HyUazMVJ8LoIq.jpg,"[35, 10751]",755437,es,Mamá o papá,,4.387,/mHIEk1nOMMCwB84MEFalys7OBGt.jpg,2021-12-17,Mamá o papá,False,0.0,0
606,False,/QrFx57IOvlIlYiEuAFfNfuK2LX.jpg,"[878, 53]",739413,en,Mother/Android,,13.867,/rw3rRLxVibrDhESLCsxlidwvuQ2.jpg,2021-12-17,마더/안드로이드,False,0.0,0
